Start Timestep,End Timestep,Average Episodic Return
644800,644800,22.143873
645200,645600,31.975925
646000,646000,48.071846
646400,646400,26.030125
646800,646800,23.497528
647200,647600,26.031385
648000,648000,39.902885
648400,648400,33.977257
648800,649200,21.629498
649600,649600,26.181755
650000,650000,34.32321
650400,650400,22.146057
650800,651200,53.129356
651600,651600,31.732344
652000,652000,42.59084
652400,652800,29.375805
653200,653200,28.056519
653600,653600,39.27116
654000,654000,34.552383
654400,654800,28.076097
655200,655200,51.61287
655600,655600,23.433018
656000,656000,47.527126
656400,656800,42.517006
657200,657200,36.687874
657600,657600,30.220055
658000,658400,36.42637
658800,658800,19.99664
659200,659200,53.937454
659600,659600,25.642109
660000,660400,29.1036
660800,660800,16.39553
661200,661200,21.406313
661600,662000,37.32731
662400,662400,28.363392
662800,662800,27.482918
663200,663200,23.822235
663600,664000,39.384342
664400,664400,56.255146
664800,664800,36.5045
665200,665600,17.324793
666000,666000,26.776623
666400,666400,29.337189
666800,666800,27.419323
667200,667600,26.081398
668000,668000,36.050377
668400,668400,38.617466
668800,668800,26.214981
669200,669600,36.856037
670000,670000,22.212963
670400,670400,32.575813
670800,671200,36.589447
671600,671600,21.938442
672000,672000,22.78743
672400,672400,29.072165
672800,673200,38.260895
673600,673600,21.170418
674000,674000,27.61875
674400,674800,35.44742
675200,675200,14.327604
675600,675600,24.641071
676000,676000,27.65733
676400,676800,19.841253
677200,677200,5.1186304
677600,677600,18.139572
678000,678400,23.446964
678800,678800,24.526802
679200,679200,14.59043
679600,679600,19.203835
680000,680400,33.308872
680800,680800,33.34527
681200,681200,15.766697
681600,681600,21.409271
682000,682400,38.256344
682800,682800,56.116737
683200,683200,47.219505
683600,684000,27.090315
684400,684400,23.678837
684800,684800,36.512062
685200,685200,28.918837
685600,686000,36.7947
686400,686400,40.766586
686800,686800,34.512363
687200,687600,25.66616
688000,688000,23.817621
688400,688400,17.203575
688800,688800,29.38868
689200,689600,24.004055
690000,690000,22.588314
690400,690400,35.253708
690800,691200,17.25815
691600,691600,51.90512
692000,692000,15.21265
692400,692400,27.97816
692800,693200,21.620953
693600,693600,27.181402
694000,694000,20.460945
694400,694400,33.246002
694800,695200,26.520187
695600,695600,43.606907
696000,696000,28.352367
696400,696800,30.215755
697200,697200,26.521336
697600,697600,40.357437
698000,698000,37.148212
698400,698800,29.44219
699200,699200,40.21628
699600,699600,50.889656
700000,700400,35.87776
700800,700800,24.190153
701200,701200,26.1545
701600,701600,28.421309
702000,702400,36.324783
702800,702800,17.523672
703200,703200,34.880684
703600,704000,29.044497
704400,704400,18.094574
704800,704800,23.316612
705200,705200,34.5402
705600,706000,28.405851
706400,706400,36.029762
706800,706800,26.605864
707200,707200,39.7189
707600,708000,30.746445
708400,708400,23.60063
708800,708800,27.406477
709200,709600,25.427307
710000,710000,29.607502
710400,710400,18.679977
710800,710800,17.387989
711200,711600,29.137794
712000,712000,42.167084
712400,712400,19.337704
712800,713200,34.63359
713600,713600,38.37036
714000,714000,29.126871
714400,714400,35.141846
714800,715200,28.577827
715600,715600,49.07099
716000,716000,34.194366
716400,716800,38.359955
717200,717200,51.348206
717600,717600,20.876804
718000,718000,29.4108
718400,718800,41.186855
719200,719200,47.417572
719600,719600,25.254131
720000,720000,39.882584
720400,720800,39.185005
721200,721200,40.568764
721600,721600,22.016409
722000,722400,24.736214
722800,722800,14.708207
723200,723200,35.829056
723600,723600,34.66915
724000,724400,21.24411
724800,724800,22.47863
725200,725200,30.489737
725600,726000,34.472843
726400,726400,20.00699
726800,726800,18.06084
727200,727200,42.963768
727600,728000,24.873142
728400,728400,33.461025
728800,728800,27.497498
729200,729600,31.294369
730000,730000,22.501638
730400,730400,23.92369
730800,730800,24.469612
731200,731600,34.949806
732000,732000,47.73296
732400,732400,54.356445
732800,732800,32.123714
733200,733600,27.732838
734000,734000,7.6248903
734400,734400,25.24521
734800,735200,22.214863
735600,735600,13.933279
736000,736000,27.451626
736400,736400,22.554802
736800,737200,19.269823
737600,737600,22.601566
738000,738000,26.986656
738400,738800,34.591118
739200,739200,35.0305
739600,739600,10.341155
740000,740000,23.25367
740400,740800,23.256605
741200,741200,58.721214
741600,741600,40.00706
742000,742400,34.738808
742800,742800,30.454021
743200,743200,28.672367
743600,743600,31.637684
744000,744400,27.170677
744800,744800,22.59172
745200,745200,32.972958
745600,745600,58.405003
746000,746400,38.741337
746800,746800,17.71261
747200,747200,43.302444
747600,748000,30.127731
748400,748400,34.443657
748800,748800,35.101723
749200,749200,32.18414
749600,750000,23.044855
750400,750400,26.793264
750800,750800,18.252008
751200,751600,31.401134
752000,752000,17.383583
752400,752400,18.322906
752800,752800,22.169907
753200,753600,35.719475
754000,754000,16.695576
754400,754400,14.1718855
754800,755200,11.963636
755600,755600,16.24766
756000,756000,24.19799
756400,756400,42.04834
756800,757200,26.308353
757600,757600,24.090477
758000,758000,18.879059
758400,758400,23.381811
758800,759200,13.827192
759600,759600,31.186947
760000,760000,17.805973
760400,760800,28.303238
761200,761200,18.680374
761600,761600,18.529514
762000,762000,27.383375
762400,762800,13.52207
763200,763200,21.281315
763600,763600,18.41314
764000,764400,28.084454
764800,764800,29.009607
765200,765200,36.134804
765600,765600,33.70809
766000,766400,32.993614
766800,766800,42.989025
767200,767200,19.426619
767600,768000,23.134937
768400,768400,21.525394
768800,768800,33.924458
769200,769200,27.116772
769600,770000,31.791132
770400,770400,23.08021
770800,770800,21.911041
771200,771200,22.189777
771600,772000,22.396261
772400,772400,17.851948
772800,772800,25.089132
773200,773600,32.435806
774000,774000,48.77012
774400,774400,18.48657
774800,774800,33.24654
775200,775600,26.133266
776000,776000,7.9032774
776400,776400,36.91641
776800,777200,29.267136
777600,777600,43.089916
778000,778000,31.695976
778400,778400,31.393826
778800,779200,24.571474
779600,779600,18.418995
780000,780000,29.585815
780400,780800,20.50224
781200,781200,28.767008
781600,781600,14.380632
782000,782000,33.183167
782400,782800,36.41726
783200,783200,29.013699
783600,783600,20.507242
784000,784000,37.781372
784400,784800,14.436441
785200,785200,36.658596
785600,785600,34.470474
786000,786400,24.588575
786800,786800,24.62897
787200,787200,34.34271
787600,787600,35.089176
788000,788400,28.76905
788800,788800,34.6596
789200,789200,37.634804
789600,790000,17.554752
790400,790400,23.507553
790800,790800,37.091972
791200,791200,13.495628
791600,792000,32.494484
792400,792400,29.942
792800,792800,16.025993
793200,793600,19.939192
794000,794000,41.92842
794400,794400,38.495377
794800,794800,29.700445
795200,795600,31.566679
796000,796000,31.244919
796400,796400,3.3445194
796800,796800,29.624786
797200,797600,41.471832
798000,798000,20.73187
798400,798400,31.346603
798800,799200,23.372684
799600,799600,37.66381
800000,800000,27.532135
800400,800400,20.698614
800800,801200,24.757778
801600,801600,29.585783
802000,802000,21.699982
802400,802800,21.24904
803200,803200,28.82871
803600,803600,26.15725
804000,804000,15.215364
804400,804800,26.238796
805200,805200,18.970734
805600,805600,32.719604
806000,806400,17.089588
806800,806800,27.165821
807200,807200,24.909782
807600,807600,25.60022
808000,808400,17.820547
808800,808800,18.578053
809200,809200,31.341408
809600,809600,10.6634865
810000,810400,12.255868
810800,810800,12.6307745
811200,811200,12.961567
811600,812000,15.940146
812400,812400,11.112721
812800,812800,33.572155
813200,813200,14.854707
813600,814000,20.20352
814400,814400,41.608917
814800,814800,6.8135395
815200,815600,33.73236
816000,816000,28.295555
816400,816400,30.646667
816800,816800,24.94891
817200,817600,31.37917
818000,818000,33.20472
818400,818400,38.83899
818800,819200,19.240583
819600,819600,23.790678
820000,820000,30.472385
820400,820400,32.554756
820800,821200,42.48448
821600,821600,40.41973
822000,822000,20.837132
822400,822400,45.6459
822800,823200,36.987186
823600,823600,33.75788
824000,824000,18.702074
824400,824800,28.519283
825200,825200,19.63091
825600,825600,34.7205
826000,826000,14.795069
826400,826800,25.268518
827200,827200,33.758934
827600,827600,31.770016
828000,828400,39.95411
828800,828800,18.042553
829200,829200,34.308174
829600,829600,21.411522
830000,830400,16.731098
830800,830800,33.780666
831200,831200,20.070992
831600,832000,25.365292
832400,832400,37.768196
832800,832800,23.018188
833200,833200,19.89337
833600,834000,32.515575
834400,834400,35.87038
834800,834800,47.6976
835200,835200,5.415424
835600,836000,34.78897
836400,836400,24.174152
836800,836800,13.005772
837200,837600,26.416107
838000,838000,18.693121
838400,838400,29.458641
838800,838800,23.121143
839200,839600,24.21006
840000,840000,34.666245
840400,840400,55.160133
840800,841200,36.96567
841600,841600,43.49162
842000,842000,31.377697
842400,842400,25.604263
842800,843200,28.156418
843600,843600,21.471313
844000,844000,21.776913
844400,844800,44.023376
845200,845200,24.6404
845600,845600,21.542889
846000,846000,37.4423
846400,846800,41.168266
847200,847200,11.331831
847600,847600,34.100685
848000,848000,31.480507
848400,848800,24.473318
849200,849200,21.770767
849600,849600,37.915257
850000,850400,32.035904
850800,850800,37.366875
851200,851200,30.319624
851600,851600,43.072216
852000,852400,29.776943
852800,852800,38.837883
853200,853200,31.599476
853600,854000,44.9909
854400,854400,41.014282
854800,854800,13.099188
855200,855200,38.32512
855600,856000,24.916918
856400,856400,38.153954
856800,856800,33.463264
857200,857600,28.621716
858000,858000,45.89666
858400,858400,29.676414
858800,858800,28.82782
859200,859600,25.874893
860000,860000,36.642365
860400,860400,23.34093
860800,860800,40.46808
861200,861600,36.698326
862000,862000,38.951115
862400,862400,49.674416
862800,863200,31.543716
863600,863600,29.917004
864000,864000,24.676702
864400,864400,32.749092
864800,865200,34.16423
865600,865600,37.832542
866000,866000,19.547846
866400,866800,38.6055
867200,867200,39.092007
867600,867600,23.024769
868000,868000,38.935535
868400,868800,25.160843
869200,869200,30.146755
869600,869600,51.152107
870000,870400,35.448044
870800,870800,22.949091
871200,871200,20.700172
871600,871600,31.52544
872000,872400,23.044327
872800,872800,18.207487
873200,873200,43.431976
873600,873600,15.138598
874000,874400,32.17993
874800,874800,15.070762
875200,875200,54.346954
875600,876000,43.760902
876400,876400,27.196491
876800,876800,36.610855
877200,877200,40.212357
877600,878000,34.502514
878400,878400,37.82628
878800,878800,33.385155
879200,879600,19.020409
880000,880000,35.793636
880400,880400,34.654854
880800,880800,43.782635
881200,881600,34.042908
882000,882000,15.97855
882400,882400,30.659714
882800,883200,31.103561
883600,883600,26.268513
884000,884000,29.285149
884400,884400,17.129032
884800,885200,29.014599
885600,885600,14.019699
886000,886000,47.273476
886400,886400,31.624458
886800,887200,44.283768
887600,887600,20.073452
888000,888000,27.839443
888400,888800,24.268002
889200,889200,19.44833
889600,889600,39.609905
890000,890000,42.015343
890400,890800,21.753052
891200,891200,24.105667
891600,891600,22.26255
892000,892400,18.61636
892800,892800,24.712952
893200,893200,14.595684
893600,893600,26.19183
894000,894400,31.98308
894800,894800,16.064585
895200,895200,8.228192
895600,896000,19.827826
896400,896400,22.017467
896800,896800,34.341427
897200,897200,12.59228
897600,898000,11.711697
898400,898400,17.270382
898800,898800,12.390354
899200,899200,35.6184
899600,900000,26.726038
900400,900400,18.320972
900800,900800,25.360168
901200,901600,20.852652
902000,902000,22.382504
902400,902400,27.66455
902800,902800,14.792668
903200,903600,34.01843
904000,904000,15.688942
904400,904400,20.119919
904800,905200,32.351852
905600,905600,25.4813
906000,906000,24.181347
906400,906400,37.056686
906800,907200,22.971752
907600,907600,25.049633
908000,908000,19.455538
908400,908800,31.607159
909200,909200,53.31892
909600,909600,12.727531
910000,910000,34.189194
910400,910800,23.070326
911200,911200,28.630306
911600,911600,16.967268
912000,912000,30.966326
912400,912800,16.214952
913200,913200,38.402157
913600,913600,30.593742
914000,914400,17.299145
914800,914800,34.81756
915200,915200,40.950684
915600,915600,14.74349
916000,916400,35.584145
916800,916800,27.0891
917200,917200,26.544956
917600,918000,21.298313
918400,918400,14.481848
918800,918800,21.215866
919200,919200,14.832426
919600,920000,34.117775
920400,920400,7.93685
920800,920800,34.78326
921200,921600,19.015768
922000,922000,28.328356
922400,922400,33.349014
922800,922800,29.050999
923200,923600,40.482918
924000,924000,43.061253
924400,924400,38.967243
924800,924800,41.15516
925200,925600,22.938293
926000,926000,31.15947
926400,926400,37.561195
926800,927200,30.520721
927600,927600,30.620398
928000,928000,34.23019
928400,928400,40.82801
928800,929200,22.353294
929600,929600,17.23553
930000,930000,30.58266
930400,930800,36.721413
931200,931200,35.95192
931600,931600,40.964302
932000,932000,32.85783
932400,932800,31.752525
933200,933200,18.126362
933600,933600,42.473064
934000,934400,45.223824
934800,934800,14.515675
935200,935200,36.261036
935600,935600,12.033047
936000,936400,29.730076
936800,936800,32.589943
937200,937200,21.642176
937600,937600,43.13
938000,938400,35.408024
938800,938800,38.627518
939200,939200,46.0493
939600,940000,26.864927
